"Date_reported","Country_code","Country","WHO_region","New_cases","New_deaths"
2020-06-06,"MX","Mexico","AMRO",4442,817
2020-06-07,"MX","Mexico","AMRO",4346,625
2020-06-08,"MX","Mexico","AMRO",3593,341
2020-06-09,"MX","Mexico","AMRO",3484,188
2020-06-10,"MX","Mexico","AMRO",2999,354
2020-06-11,"MX","Mexico","AMRO",4199,596
2020-06-12,"MX","Mexico","AMRO",4883,708
2020-06-13,"MX","Mexico","AMRO",4790,587
2020-06-14,"MX","Mexico","AMRO",5222,504
2020-06-15,"MX","Mexico","AMRO",3494,424
2020-06-16,"MX","Mexico","AMRO",4147,269
2020-06-17,"MX","Mexico","AMRO",3427,439
2020-06-18,"MX","Mexico","AMRO",4599,730
2020-06-19,"MX","Mexico","AMRO",4930,770
2020-06-20,"MX","Mexico","AMRO",5662,667
2020-06-21,"MX","Mexico","AMRO",5030,647
2020-06-22,"MX","Mexico","AMRO",4717,387
2020-06-23,"MX","Mexico","AMRO",5343,1044
2020-02-29,"MC","Monaco","EURO",1,0
2020-03-01,"MC","Monaco","EURO",0,0
2020-03-02,"MC","Monaco","EURO",0,0
2020-03-03,"MC","Monaco","EURO",0,0
2020-03-04,"MC","Monaco","EURO",0,0
2020-03-05,"MC","Monaco","EURO",0,0
2020-03-06,"MC","Monaco","EURO",0,0
2020-03-07,"MC","Monaco","EURO",0,0
2020-03-08,"MC","Monaco","EURO",0,0
2020-03-09,"MC","Monaco","EURO",0,0
2020-03-10,"MC","Monaco","EURO",0,0
2020-03-11,"MC","Monaco","EURO",0,0
2020-03-12,"MC","Monaco","EURO",0,0
2020-03-13,"MC","Monaco","EURO",1,0
2020-03-14,"MC","Monaco","EURO",0,0
2020-03-15,"MC","Monaco","EURO",0,0
2020-03-16,"MC","Monaco","EURO",7,0
2020-03-17,"MC","Monaco","EURO",0,0
2020-03-18,"MC","Monaco","EURO",0,0
2020-03-19,"MC","Monaco","EURO",0,0
2020-03-20,"MC","Monaco","EURO",3,0
2020-03-21,"MC","Monaco","EURO",6,0
2020-03-22,"MC","Monaco","EURO",0,0
2020-03-23,"MC","Monaco","EURO",73,0
2020-03-24,"MC","Monaco","EURO",0,0
2020-03-25,"MC","Monaco","EURO",0,0
2020-03-26,"MC","Monaco","EURO",0,0
2020-03-27,"MC","Monaco","EURO",0,0
2020-03-28,"MC","Monaco","EURO",0,0
2020-03-29,"MC","Monaco","EURO",0,0
2020-03-30,"MC","Monaco","EURO",-60,0
2020-03-31,"MC","Monaco","EURO",3,0
2020-04-01,"MC","Monaco","EURO",3,0
2020-04-02,"MC","Monaco","EURO",0,0
2020-04-03,"MC","Monaco","EURO",0,0
2020-04-04,"MC","Monaco","EURO",0,0
2020-04-05,"MC","Monaco","EURO",0,0
2020-04-06,"MC","Monaco","EURO",0,0
2020-04-07,"MC","Monaco","EURO",3,0
2020-04-08,"MC","Monaco","EURO",0,0
2020-04-09,"MC","Monaco","EURO",14,0
2020-04-10,"MC","Monaco","EURO",0,0
2020-04-11,"MC","Monaco","EURO",0,0
2020-04-12,"MC","Monaco","EURO",0,0
2020-04-13,"MC","Monaco","EURO",0,0
2020-04-14,"MC","Monaco","EURO",14,0
2020-04-15,"MC","Monaco","EURO",0,0
2020-04-16,"MC","Monaco","EURO",0,0
2020-04-17,"MC","Monaco","EURO",0,1
2020-04-18,"MC","Monaco","EURO",0,0
2020-04-19,"MC","Monaco","EURO",0,0
2020-04-20,"MC","Monaco","EURO",0,0
2020-04-21,"MC","Monaco","EURO",0,0
2020-04-22,"MC","Monaco","EURO",0,0
2020-04-23,"MC","Monaco","EURO",0,0
2020-04-24,"MC","Monaco","EURO",0,0
2020-04-25,"MC","Monaco","EURO",0,0
2020-04-26,"MC","Monaco","EURO",0,0
2020-04-27,"MC","Monaco","EURO",0,0
2020-04-28,"MC","Monaco","EURO",0,0
2020-04-29,"MC","Monaco","EURO",0,0
2020-04-30,"MC","Monaco","EURO",0,0
2020-05-01,"MC","Monaco","EURO",0,0
2020-05-02,"MC","Monaco","EURO",0,0
2020-05-03,"MC","Monaco","EURO",0,0
2020-05-04,"MC","Monaco","EURO",27,0
2020-05-05,"MC","Monaco","EURO",0,0
2020-05-06,"MC","Monaco","EURO",0,0
2020-05-07,"MC","Monaco","EURO",0,0
2020-05-08,"MC","Monaco","EURO",0,0
2020-05-09,"MC","Monaco","EURO",0,0
2020-05-10,"MC","Monaco","EURO",0,0
2020-05-11,"MC","Monaco","EURO",1,0
2020-05-12,"MC","Monaco","EURO",0,0
2020-05-13,"MC","Monaco","EURO",0,0
2020-05-14,"MC","Monaco","EURO",0,0
2020-05-15,"MC","Monaco","EURO",0,0
2020-05-16,"MC","Monaco","EURO",0,0
2020-05-17,"MC","Monaco","EURO",0,0
2020-05-18,"MC","Monaco","EURO",0,0
2020-05-19,"MC","Monaco","EURO",0,0
2020-05-20,"MC","Monaco","EURO",0,0
2020-05-21,"MC","Monaco","EURO",0,0
2020-05-22,"MC","Monaco","EURO",0,0
2020-05-23,"MC","Monaco","EURO",0,0
2020-05-24,"MC","Monaco","EURO",2,0
2020-05-25,"MC","Monaco","EURO",0,0
2020-05-26,"MC","Monaco","EURO",0,0
2020-05-27,"MC","Monaco","EURO",0,0
2020-05-28,"MC","Monaco","EURO",0,0
2020-05-29,"MC","Monaco","EURO",0,0
2020-05-30,"MC","Monaco","EURO",0,0
2020-05-31,"MC","Monaco","EURO",0,0
2020-06-01,"MC","Monaco","EURO",0,0
2020-06-02,"MC","Monaco","EURO",0,0
2020-06-03,"MC","Monaco","EURO",0,0
2020-06-04,"MC","Monaco","EURO",0,0
2020-06-05,"MC","Monaco","EURO",0,0
2020-06-06,"MC","Monaco","EURO",0,0
2020-06-07,"MC","Monaco","EURO",1,0
2020-06-08,"MC","Monaco","EURO",0,0
2020-06-09,"MC","Monaco","EURO",0,0
2020-06-10,"MC","Monaco","EURO",0,0
2020-06-11,"MC","Monaco","EURO",0,0
2020-06-12,"MC","Monaco","EURO",0,0
2020-06-13,"MC","Monaco","EURO",0,0
2020-06-14,"MC","Monaco","EURO",0,0
2020-06-15,"MC","Monaco","EURO",0,0
2020-06-16,"MC","Monaco","EURO",0,0
2020-06-17,"MC","Monaco","EURO",0,0
2020-06-18,"MC","Monaco","EURO",0,0
2020-06-19,"MC","Monaco","EURO",0,0
2020-06-20,"MC","Monaco","EURO",0,0
2020-06-21,"MC","Monaco","EURO",0,0
2020-06-22,"MC","Monaco","EURO",0,0
2020-06-23,"MC","Monaco","EURO",0,0
2020-03-10,"MN","Mongolia","WPRO",1,0
2020-03-11,"MN","Mongolia","WPRO",0,0
2020-03-12,"MN","Mongolia","WPRO",0,0
2020-03-13,"MN","Mongolia","WPRO",0,0
2020-03-14,"MN","Mongolia","WPRO",0,0
2020-03-15,"MN","Mongolia","WPRO",0,0
2020-03-16,"MN","Mongolia","WPRO",3,0
2020-03-17,"MN","Mongolia","WPRO",0,0
2020-03-18,"MN","Mongolia","WPRO",1,0
2020-03-19,"MN","Mongolia","WPRO",1,0
2020-03-20,"MN","Mongolia","WPRO",0,0
2020-03-21,"MN","Mongolia","WPRO",4,0
2020-03-22,"MN","Mongolia","WPRO",0,0
2020-03-23,"MN","Mongolia","WPRO",0,0
2020-03-24,"MN","Mongolia","WPRO",0,0
2020-03-25,"MN","Mongolia","WPRO",0,0
2020-03-26,"MN","Mongolia","WPRO",1,0
2020-03-27,"MN","Mongolia","WPRO",0,0
2020-03-28,"MN","Mongolia","WPRO",1,0
2020-03-29,"MN","Mongolia","WPRO",0,0
2020-03-30,"MN","Mongolia","WPRO",0,0
2020-03-31,"MN","Mongolia","WPRO",0,0
2020-04-01,"MN","Mongolia","WPRO",2,0
2020-04-02,"MN","Mongolia","WPRO",0,0
2020-04-03,"MN","Mongolia","WPRO",0,0
2020-04-04,"MN","Mongolia","WPRO",0,0
2020-04-05,"MN","Mongolia","WPRO",0,0
2020-04-06,"MN","Mongolia","WPRO",1,0
2020-04-07,"MN","Mongolia","WPRO",0,0
2020-04-08,"MN","Mongolia","WPRO",1,0
2020-04-09,"MN","Mongolia","WPRO",0,0
2020-04-10,"MN","Mongolia","WPRO",0,0
2020-04-11,"MN","Mongolia","WPRO",0,0
2020-04-12,"MN","Mongolia","WPRO",0,0
2020-04-13,"MN","Mongolia","WPRO",0,0
2020-04-14,"MN","Mongolia","WPRO",14,0
2020-04-15,"MN","Mongolia","WPRO",0,0
2020-04-16,"MN","Mongolia","WPRO",1,0
2020-04-17,"MN","Mongolia","WPRO",0,0
2020-04-18,"MN","Mongolia","WPRO",0,0
2020-04-19,"MN","Mongolia","WPRO",1,0
2020-04-20,"MN","Mongolia","WPRO",1,0
2020-04-21,"MN","Mongolia","WPRO",1,0
2020-04-22,"MN","Mongolia","WPRO",1,0
2020-04-23,"MN","Mongolia","WPRO",0,0
2020-04-24,"MN","Mongolia","WPRO",1,0
2020-04-25,"MN","Mongolia","WPRO",0,0
2020-04-26,"MN","Mongolia","WPRO",1,0
2020-04-27,"MN","Mongolia","WPRO",1,0
2020-04-28,"MN","Mongolia","WPRO",0,0
2020-04-29,"MN","Mongolia","WPRO",0,0
2020-04-30,"MN","Mongolia","WPRO",0,0
2020-05-01,"MN","Mongolia","WPRO",0,0
2020-05-02,"MN","Mongolia","WPRO",0,0
2020-05-03,"MN","Mongolia","WPRO",1,0
2020-05-04,"MN","Mongolia","WPRO",1,0
2020-05-05,"MN","Mongolia","WPRO",1,0
2020-05-06,"MN","Mongolia","WPRO",0,0
2020-05-07,"MN","Mongolia","WPRO",0,0
2020-05-08,"MN","Mongolia","WPRO",1,0
2020-05-09,"MN","Mongolia","WPRO",0,0
2020-05-10,"MN","Mongolia","WPRO",0,0
2020-05-11,"MN","Mongolia","WPRO",0,0
2020-05-12,"MN","Mongolia","WPRO",0,0
2020-05-13,"MN","Mongolia","WPRO",0,0
2020-05-14,"MN","Mongolia","WPRO",0,0
2020-05-15,"MN","Mongolia","WPRO",56,0
2020-05-16,"MN","Mongolia","WPRO",37,0
2020-05-17,"MN","Mongolia","WPRO",1,0
2020-05-18,"MN","Mongolia","WPRO",4,0
2020-05-19,"MN","Mongolia","WPRO",0,0
2020-05-20,"MN","Mongolia","WPRO",0,0
2020-05-21,"MN","Mongolia","WPRO",0,0
2020-05-22,"MN","Mongolia","WPRO",1,0
2020-05-23,"MN","Mongolia","WPRO",0,0
2020-05-24,"MN","Mongolia","WPRO",0,0
2020-05-25,"MN","Mongolia","WPRO",0,0
2020-05-26,"MN","Mongolia","WPRO",0,0
2020-05-27,"MN","Mongolia","WPRO",7,0
2020-05-28,"MN","Mongolia","WPRO",13,0
2020-05-29,"MN","Mongolia","WPRO",18,0
2020-05-30,"MN","Mongolia","WPRO",0,0
2020-05-31,"MN","Mongolia","WPRO",0,0
2020-06-01,"MN","Mongolia","WPRO",0,0
2020-06-02,"MN","Mongolia","WPRO",6,0
2020-06-03,"MN","Mongolia","WPRO",0,0
2020-06-04,"MN","Mongolia","WPRO",0,0
2020-06-05,"MN","Mongolia","WPRO",1,0
2020-06-06,"MN","Mongolia","WPRO",5,0
2020-06-07,"MN","Mongolia","WPRO",2,0
2020-06-08,"MN","Mongolia","WPRO",0,0
2020-06-09,"MN","Mongolia","WPRO",1,0
2020-06-10,"MN","Mongolia","WPRO",0,0
2020-06-11,"MN","Mongolia","WPRO",0,0
2020-06-12,"MN","Mongolia","WPRO",0,0
2020-06-13,"MN","Mongolia","WPRO",3,0
2020-06-14,"MN","Mongolia","WPRO",0,0
2020-06-15,"MN","Mongolia","WPRO",0,0
2020-06-16,"MN","Mongolia","WPRO",0,0
2020-06-17,"MN","Mongolia","WPRO",0,0
2020-06-18,"MN","Mongolia","WPRO",0,0
2020-06-19,"MN","Mongolia","WPRO",4,0
2020-06-20,"MN","Mongolia","WPRO",3,0
2020-06-21,"MN","Mongolia","WPRO",0,0
2020-06-22,"MN","Mongolia","WPRO",2,0
2020-06-23,"MN","Mongolia","WPRO",7,0
2020-03-17,"ME","Montenegro","EURO",2,0
2020-03-18,"ME","Montenegro","EURO",0,0
2020-03-19,"ME","Montenegro","EURO",8,0
2020-03-20,"ME","Montenegro","EURO",4,0
2020-03-21,"ME","Montenegro","EURO",0,0
2020-03-22,"ME","Montenegro","EURO",0,0
2020-03-23,"ME","Montenegro","EURO",77,0
2020-03-24,"ME","Montenegro","EURO",-69,0
2020-03-25,"ME","Montenegro","EURO",7,0
2020-03-26,"ME","Montenegro","EURO",23,1
2020-03-27,"ME","Montenegro","EURO",15,0
2020-03-28,"ME","Montenegro","EURO",3,0
2020-03-29,"ME","Montenegro","EURO",12,0
2020-03-30,"ME","Montenegro","EURO",3,0
2020-03-31,"ME","Montenegro","EURO",6,0
2020-04-01,"ME","Montenegro","EURO",14,1
2020-04-02,"ME","Montenegro","EURO",15,0
2020-04-03,"ME","Montenegro","EURO",20,0
2020-04-04,"ME","Montenegro","EURO",20,0
2020-04-05,"ME","Montenegro","EURO",37,0
2020-04-06,"ME","Montenegro","EURO",6,0
2020-04-07,"ME","Montenegro","EURO",20,0
2020-04-08,"ME","Montenegro","EURO",25,0
2020-04-09,"ME","Montenegro","EURO",0,0
2020-04-10,"ME","Montenegro","EURO",4,0
2020-04-11,"ME","Montenegro","EURO",3,0
2020-04-12,"ME","Montenegro","EURO",7,0
2020-04-13,"ME","Montenegro","EURO",5,0
2020-04-14,"ME","Montenegro","EURO",7,2
2020-04-15,"ME","Montenegro","EURO",14,0
2020-04-16,"ME","Montenegro","EURO",0,0
2020-04-17,"ME","Montenegro","EURO",15,0
2020-04-18,"ME","Montenegro","EURO",2,1
2020-04-19,"ME","Montenegro","EURO",3,0
2020-04-20,"ME","Montenegro","EURO",0,0
2020-04-21,"ME","Montenegro","EURO",4,0
2020-04-22,"ME","Montenegro","EURO",1,0
2020-04-23,"ME","Montenegro","EURO",1,0
2020-04-24,"ME","Montenegro","EURO",2,0
2020-04-25,"ME","Montenegro","EURO",3,0
2020-04-26,"ME","Montenegro","EURO",0,1
2020-04-27,"ME","Montenegro","EURO",2,1
2020-04-28,"ME","Montenegro","EURO",0,0
2020-04-29,"ME","Montenegro","EURO",0,0
2020-04-30,"ME","Montenegro","EURO",1,0
2020-05-01,"ME","Montenegro","EURO",0,0
2020-05-02,"ME","Montenegro","EURO",0,0
2020-05-03,"ME","Montenegro","EURO",0,0
2020-05-04,"ME","Montenegro","EURO",0,1
2020-05-05,"ME","Montenegro","EURO",1,0
2020-05-06,"ME","Montenegro","EURO",1,0
2020-05-07,"ME","Montenegro","EURO",0,0
2020-05-08,"ME","Montenegro","EURO",0,0
2020-05-09,"ME","Montenegro","EURO",0,0
2020-05-10,"ME","Montenegro","EURO",0,0
2020-05-11,"ME","Montenegro","EURO",0,1
2020-05-12,"ME","Montenegro","EURO",0,0
2020-05-13,"ME","Montenegro","EURO",0,0
2020-05-14,"ME","Montenegro","EURO",0,0
2020-05-15,"ME","Montenegro","EURO",0,0
2020-05-16,"ME","Montenegro","EURO",0,0
2020-05-17,"ME","Montenegro","EURO",0,0
2020-05-18,"ME","Montenegro","EURO",0,0
2020-05-19,"ME","Montenegro","EURO",0,0
2020-05-20,"ME","Montenegro","EURO",0,0
2020-05-21,"ME","Montenegro","EURO",0,0
2020-05-22,"ME","Montenegro","EURO",0,0
2020-05-23,"ME","Montenegro","EURO",0,0
2020-05-24,"ME","Montenegro","EURO",0,0
2020-05-25,"ME","Montenegro","EURO",0,0
2020-05-26,"ME","Montenegro","EURO",0,0
2020-05-27,"ME","Montenegro","EURO",0,0
2020-05-28,"ME","Montenegro","EURO",0,0
2020-05-29,"ME","Montenegro","EURO",0,0
2020-05-30,"ME","Montenegro","EURO",0,0
2020-05-31,"ME","Montenegro","EURO",0,0
2020-06-01,"ME","Montenegro","EURO",0,0
2020-06-02,"ME","Montenegro","EURO",0,0
2020-06-03,"ME","Montenegro","EURO",0,0
2020-06-04,"ME","Montenegro","EURO",0,0
2020-06-05,"ME","Montenegro","EURO",0,0
2020-06-06,"ME","Montenegro","EURO",0,0
2020-06-07,"ME","Montenegro","EURO",0,0
2020-06-08,"ME","Montenegro","EURO",0,0
2020-06-09,"ME","Montenegro","EURO",0,0
2020-06-10,"ME","Montenegro","EURO",0,0
2020-06-11,"ME","Montenegro","EURO",0,0
2020-06-12,"ME","Montenegro","EURO",0,0
2020-06-13,"ME","Montenegro","EURO",0,0
2020-06-14,"ME","Montenegro","EURO",0,0
2020-06-15,"ME","Montenegro","EURO",1,0
2020-06-16,"ME","Montenegro","EURO",1,0
2020-06-17,"ME","Montenegro","EURO",0,0
2020-06-18,"ME","Montenegro","EURO",7,0
2020-06-19,"ME","Montenegro","EURO",4,0
2020-06-20,"ME","Montenegro","EURO",18,0
2020-06-21,"ME","Montenegro","EURO",4,0
2020-06-22,"ME","Montenegro","EURO",3,0
2020-06-23,"ME","Montenegro","EURO",13,0
2020-03-18,"MS","Montserrat","AMRO",1,0
2020-03-19,"MS","Montserrat","AMRO",0,0
2020-03-20,"MS","Montserrat","AMRO",0,0
2020-03-21,"MS","Montserrat","AMRO",0,0
2020-03-22,"MS","Montserrat","AMRO",0,0
2020-03-23,"MS","Montserrat","AMRO",0,0
2020-03-24,"MS","Montserrat","AMRO",0,0
2020-03-25,"MS","Montserrat","AMRO",0,0
2020-03-26,"MS","Montserrat","AMRO",1,0
2020-03-27,"MS","Montserrat","AMRO",0,0
2020-03-28,"MS","Montserrat","AMRO",3,0
2020-03-29,"MS","Montserrat","AMRO",0,0
2020-03-30,"MS","Montserrat","AMRO",0,0
2020-03-31,"MS","Montserrat","AMRO",0,0
2020-04-01,"MS","Montserrat","AMRO",0,0
2020-04-02,"MS","Montserrat","AMRO",0,0
2020-04-03,"MS","Montserrat","AMRO",0,0
2020-04-04,"MS","Montserrat","AMRO",0,0
2020-04-05,"MS","Montserrat","AMRO",1,0
2020-04-06,"MS","Montserrat","AMRO",0,0
2020-04-07,"MS","Montserrat","AMRO",0,0
2020-04-08,"MS","Montserrat","AMRO",0,0
2020-04-09,"MS","Montserrat","AMRO",2,0
2020-04-10,"MS","Montserrat","AMRO",0,0
2020-04-11,"MS","Montserrat","AMRO",1,0
2020-04-12,"MS","Montserrat","AMRO",0,0
2020-04-13,"MS","Montserrat","AMRO",0,0
2020-04-14,"MS","Montserrat","AMRO",2,0
2020-04-15,"MS","Montserrat","AMRO",0,0
2020-04-16,"MS","Montserrat","AMRO",0,0
2020-04-17,"MS","Montserrat","AMRO",0,0
2020-04-18,"MS","Montserrat","AMRO",0,0
2020-04-19,"MS","Montserrat","AMRO",0,0
2020-04-20,"MS","Montserrat","AMRO",0,0
2020-04-21,"MS","Montserrat","AMRO",0,0
2020-04-22,"MS","Montserrat","AMRO",0,0
2020-04-23,"MS","Montserrat","AMRO",0,0
2020-04-24,"MS","Montserrat","AMRO",0,0
2020-04-25,"MS","Montserrat","AMRO",0,0
2020-04-26,"MS","Montserrat","AMRO",0,1
2020-04-27,"MS","Montserrat","AMRO",0,0
2020-04-28,"MS","Montserrat","AMRO",0,0
2020-04-29,"MS","Montserrat","AMRO",0,0
2020-04-30,"MS","Montserrat","AMRO",0,0
2020-05-01,"MS","Montserrat","AMRO",0,0
2020-05-02,"MS","Montserrat","AMRO",0,0
2020-05-03,"MS","Montserrat","AMRO",0,0
2020-05-04,"MS","Montserrat","AMRO",0,0
2020-05-05,"MS","Montserrat","AMRO",0,0
2020-05-06,"MS","Montserrat","AMRO",0,0
2020-05-07,"MS","Montserrat","AMRO",0,0
2020-05-08,"MS","Montserrat","AMRO",0,0
2020-05-09,"MS","Montserrat","AMRO",0,0
2020-05-10,"MS","Montserrat","AMRO",0,0
2020-05-11,"MS","Montserrat","AMRO",0,0
2020-05-12,"MS","Montserrat","AMRO",0,0
2020-05-13,"MS","Montserrat","AMRO",0,0
2020-05-14,"MS","Montserrat","AMRO",0,0
2020-05-15,"MS","Montserrat","AMRO",0,0
2020-05-16,"MS","Montserrat","AMRO",0,0
2020-05-17,"MS","Montserrat","AMRO",0,0
2020-05-18,"MS","Montserrat","AMRO",0,0
2020-05-19,"MS","Montserrat","AMRO",0,0
2020-05-20,"MS","Montserrat","AMRO",0,0
2020-05-21,"MS","Montserrat","AMRO",0,0
2020-05-22,"MS","Montserrat","AMRO",0,0
2020-05-23,"MS","Montserrat","AMRO",0,0
2020-05-24,"MS","Montserrat","AMRO",0,0
2020-05-25,"MS","Montserrat","AMRO",0,0
2020-05-26,"MS","Montserrat","AMRO",0,0
2020-05-27,"MS","Montserrat","AMRO",0,0
2020-05-28,"MS","Montserrat","AMRO",0,0
2020-05-29,"MS","Montserrat","AMRO",0,0
2020-05-30,"MS","Montserrat","AMRO",0,0
2020-05-31,"MS","Montserrat","AMRO",0,0
2020-06-01,"MS","Montserrat","AMRO",0,0
2020-06-02,"MS","Montserrat","AMRO",0,0
2020-06-03,"MS","Montserrat","AMRO",0,0
2020-06-04,"MS","Montserrat","AMRO",0,0
2020-06-05,"MS","Montserrat","AMRO",0,0
2020-06-06,"MS","Montserrat","AMRO",0,0
2020-06-07,"MS","Montserrat","AMRO",0,0
2020-06-08,"MS","Montserrat","AMRO",0,0
2020-06-09,"MS","Montserrat","AMRO",0,0
2020-06-10,"MS","Montserrat","AMRO",0,0
2020-06-11,"MS","Montserrat","AMRO",0,0
2020-06-12,"MS","Montserrat","AMRO",0,0
2020-06-13,"MS","Montserrat","AMRO",0,0
2020-06-14,"MS","Montserrat","AMRO",0,0
2020-06-15,"MS","Montserrat","AMRO",0,0
2020-06-16,"MS","Montserrat","AMRO",0,0
2020-06-17,"MS","Montserrat","AMRO",0,0
2020-06-18,"MS","Montserrat","AMRO",0,0
2020-06-19,"MS","Montserrat","AMRO",0,0
2020-06-20,"MS","Montserrat","AMRO",0,0
2020-06-21,"MS","Montserrat","AMRO",0,0
2020-06-22,"MS","Montserrat","AMRO",0,0
2020-06-23,"MS","Montserrat","AMRO",0,0
2020-03-02,"MA","Morocco","EMRO",1,0
2020-03-03,"MA","Morocco","EMRO",0,0
2020-03-04,"MA","Morocco","EMRO",0,0
2020-03-05,"MA","Morocco","EMRO",1,0
2020-03-06,"MA","Morocco","EMRO",0,0
2020-03-07,"MA","Morocco","EMRO",0,0
2020-03-08,"MA","Morocco","EMRO",0,0
2020-03-09,"MA","Morocco","EMRO",0,0
2020-03-10,"MA","Morocco","EMRO",1,1
2020-03-11,"MA","Morocco","EMRO",2,0
2020-03-12,"MA","Morocco","EMRO",1,0
2020-03-13,"MA","Morocco","EMRO",0,0
2020-03-14,"MA","Morocco","EMRO",12,0
2020-03-15,"MA","Morocco","EMRO",10,0
2020-03-16,"MA","Morocco","EMRO",1,0
2020-03-17,"MA","Morocco","EMRO",9,1
2020-03-18,"MA","Morocco","EMRO",11,0
2020-03-19,"MA","Morocco","EMRO",12,0
2020-03-20,"MA","Morocco","EMRO",13,1
2020-03-21,"MA","Morocco","EMRO",12,0
2020-03-22,"MA","Morocco","EMRO",23,0
2020-03-23,"MA","Morocco","EMRO",25,1
2020-03-24,"MA","Morocco","EMRO",9,0
2020-03-25,"MA","Morocco","EMRO",27,1
2020-03-26,"MA","Morocco","EMRO",55,1
2020-03-27,"MA","Morocco","EMRO",50,4
2020-03-28,"MA","Morocco","EMRO",83,13
2020-03-29,"MA","Morocco","EMRO",92,3
2020-03-30,"MA","Morocco","EMRO",66,3
2020-03-31,"MA","Morocco","EMRO",58,4
2020-04-01,"MA","Morocco","EMRO",64,4
2020-04-02,"MA","Morocco","EMRO",38,3
2020-04-03,"MA","Morocco","EMRO",59,7
2020-04-04,"MA","Morocco","EMRO",123,3
2020-04-05,"MA","Morocco","EMRO",102,16
2020-04-06,"MA","Morocco","EMRO",153,5
2020-04-07,"MA","Morocco","EMRO",28,12
2020-04-08,"MA","Morocco","EMRO",101,8
2020-04-09,"MA","Morocco","EMRO",104,5
2020-04-10,"MA","Morocco","EMRO",85,9
2020-04-11,"MA","Morocco","EMRO",96,5
2020-04-12,"MA","Morocco","EMRO",90,3
2020-04-13,"MA","Morocco","EMRO",129,7
2020-04-14,"MA","Morocco","EMRO",92,6
2020-04-15,"MA","Morocco","EMRO",150,1
2020-04-16,"MA","Morocco","EMRO",263,1
2020-04-17,"MA","Morocco","EMRO",277,5
2020-04-18,"MA","Morocco","EMRO",142,4
2020-04-19,"MA","Morocco","EMRO",150,1
2020-04-20,"MA","Morocco","EMRO",170,5
2020-04-21,"MA","Morocco","EMRO",196,1
2020-04-22,"MA","Morocco","EMRO",191,5
2020-04-23,"MA","Morocco","EMRO",160,2
2020-04-24,"MA","Morocco","EMRO",155,4
2020-04-25,"MA","Morocco","EMRO",197,4
2020-04-26,"MA","Morocco","EMRO",158,1
2020-04-27,"MA","Morocco","EMRO",68,1
2020-04-28,"MA","Morocco","EMRO",131,2
2020-04-29,"MA","Morocco","EMRO",43,4
2020-04-30,"MA","Morocco","EMRO",70,1
2020-05-01,"MA","Morocco","EMRO",170,3
2020-05-02,"MA","Morocco","EMRO",158,1
2020-05-03,"MA","Morocco","EMRO",193,2
2020-05-04,"MA","Morocco","EMRO",120,3
2020-05-05,"MA","Morocco","EMRO",153,3
2020-05-06,"MA","Morocco","EMRO",229,2
2020-05-07,"MA","Morocco","EMRO",123,1
2020-05-08,"MA","Morocco","EMRO",156,2
2020-05-09,"MA","Morocco","EMRO",212,1
2020-05-10,"MA","Morocco","EMRO",165,2
2020-05-11,"MA","Morocco","EMRO",188,0
2020-05-12,"MA","Morocco","EMRO",154,0
2020-05-13,"MA","Morocco","EMRO",86,0
2020-05-14,"MA","Morocco","EMRO",127,1
2020-05-15,"MA","Morocco","EMRO",30,1
2020-05-16,"MA","Morocco","EMRO",58,2
2020-05-17,"MA","Morocco","EMRO",117,0
2020-05-18,"MA","Morocco","EMRO",132,0
2020-05-19,"MA","Morocco","EMRO",42,1
2020-05-20,"MA","Morocco","EMRO",76,1
2020-05-21,"MA","Morocco","EMRO",137,2
2020-05-22,"MA","Morocco","EMRO",26,0
2020-05-23,"MA","Morocco","EMRO",121,1
2020-05-24,"MA","Morocco","EMRO",74,1
2020-05-25,"MA","Morocco","EMRO",27,1
2020-05-26,"MA","Morocco","EMRO",99,1
2020-05-27,"MA","Morocco","EMRO",45,2
2020-05-28,"MA","Morocco","EMRO",24,0
2020-05-29,"MA","Morocco","EMRO",42,0
2020-05-30,"MA","Morocco","EMRO",71,0
2020-05-31,"MA","Morocco","EMRO",66,2
2020-06-01,"MA","Morocco","EMRO",27,1
2020-06-02,"MA","Morocco","EMRO",26,0
2020-06-03,"MA","Morocco","EMRO",33,1
2020-06-04,"MA","Morocco","EMRO",56,0
2020-06-05,"MA","Morocco","EMRO",81,2
2020-06-06,"MA","Morocco","EMRO",68,0
2020-06-07,"MA","Morocco","EMRO",80,0
2020-06-08,"MA","Morocco","EMRO",73,0
2020-06-09,"MA","Morocco","EMRO",78,0
2020-06-10,"MA","Morocco","EMRO",135,2
2020-06-11,"MA","Morocco","EMRO",71,1
2020-06-12,"MA","Morocco","EMRO",29,0
2020-06-13,"MA","Morocco","EMRO",73,1
2020-06-14,"MA","Morocco","EMRO",82,0
2020-06-15,"MA","Morocco","EMRO",101,0
2020-06-16,"MA","Morocco","EMRO",92,0
2020-06-17,"MA","Morocco","EMRO",46,0
2020-06-18,"MA","Morocco","EMRO",66,1
2020-06-19,"MA","Morocco","EMRO",77,0
2020-06-20,"MA","Morocco","EMRO",539,0
2020-06-21,"MA","Morocco","EMRO",226,0
2020-06-22,"MA","Morocco","EMRO",138,1
2020-06-23,"MA","Morocco","EMRO",195,0
2020-03-23,"MZ","Mozambique","AFRO",1,0
2020-03-24,"MZ","Mozambique","AFRO",0,0
2020-03-25,"MZ","Mozambique","AFRO",2,0
